id,geo_enabled,statuses_count,followers_count,friends_count,favourites_count,label,user_name_length,screen_name_length,description_length,follower_to_friends_ratio,reputation_score,lev_distance,age,tweet_to_age_ratio
2361248010,0.0,53,2,40,0,1,9,8,0,0.05,0.047619047619047616,1,8,6.625
2354781793,0.0,68,5,38,0,1,16,15,0,0.13157894736842105,0.11627906976744186,1,8,8.5
2369874206,0.0,50,1,34,0,1,10,9,0,0.029411764705882353,0.02857142857142857,1,8,6.25
2368720850,0.0,50,5,41,0,1,16,15,0,0.12195121951219512,0.10869565217391304,1,8,6.25
2358692706,0.0,46,7,34,0,1,9,8,0,0.20588235294117646,0.17073170731707318,1,8,5.75
2384225870,0.0,40,7,41,0,1,12,11,0,0.17073170731707318,0.14583333333333334,1,8,5.0
2386522418,0.0,45,5,43,0,1,15,14,0,0.11627906976744186,0.10416666666666667,1,8,5.625
2356689949,0.0,64,3,38,0,1,11,10,0,0.07894736842105263,0.07317073170731707,1,8,8.0
2354098076,0.0,67,5,35,0,1,12,11,0,0.14285714285714285,0.125,1,8,8.375
2368748448,0.0,54,2,40,0,1,14,13,0,0.05,0.047619047619047616,1,8,6.75
2352067280,0.0,77,8,34,0,1,14,13,0,0.23529411764705882,0.19047619047619047,1,8,9.625
2357688510,0.0,43,3,39,0,1,13,12,0,0.07692307692307693,0.07142857142857142,1,8,5.375
2351955590,0.0,69,3,47,0,1,16,15,0,0.06382978723404255,0.06,1,8,8.625
2368943558,0.0,63,8,38,0,1,16,15,0,0.21052631578947367,0.17391304347826086,1,8,7.875
2368663562,0.0,50,6,38,0,1,14,13,0,0.15789473684210525,0.13636363636363635,1,8,6.25
2371241653,0.0,56,5,38,0,1,16,15,0,0.13157894736842105,0.11627906976744186,1,8,7.0
2382863214,0.0,46,5,31,0,1,14,13,0,0.16129032258064516,0.1388888888888889,1,8,5.75
2376423918,0.0,45,6,37,0,1,15,14,0,0.16216216216216217,0.13953488372093023,1,8,5.625
2366521764,0.0,52,6,37,0,1,13,12,0,0.16216216216216217,0.13953488372093023,1,8,6.5
2350894134,0.0,65,4,37,0,1,12,11,0,0.10810810810810811,0.0975609756097561,1,8,8.125
2370380018,0.0,54,7,42,0,1,16,15,0,0.16666666666666666,0.14285714285714285,1,8,6.75
2351114444,0.0,74,6,47,0,1,12,11,0,0.1276595744680851,0.11320754716981132,1,8,9.25
2378380094,0.0,38,5,40,0,1,16,15,0,0.125,0.1111111111111111,1,8,4.75
2367839875,0.0,55,1,36,0,1,14,13,0,0.027777777777777776,0.02702702702702703,1,8,6.875
2351668429,0.0,80,10,46,0,1,15,14,0,0.21739130434782608,0.17857142857142858,1,8,10.0
2351769710,0.0,68,7,39,0,1,12,11,0,0.1794871794871795,0.15217391304347827,1,8,8.5
2361598825,0.0,54,6,37,0,1,14,13,0,0.16216216216216217,0.13953488372093023,1,8,6.75
2352335377,0.0,82,1,40,0,1,11,10,0,0.025,0.024390243902439025,1,8,10.25
2377225074,0.0,41,2,40,0,1,11,10,0,0.05,0.047619047619047616,1,8,5.125
2380941368,0.0,36,3,44,0,1,15,14,0,0.06818181818181818,0.06382978723404255,1,8,4.5
2370654294,0.0,51,3,42,0,1,13,12,0,0.07142857142857142,0.06666666666666667,1,8,6.375
2381934343,0.0,36,4,37,0,1,15,14,0,0.10810810810810811,0.0975609756097561,1,8,4.5
2365148983,0.0,54,6,48,0,1,15,14,0,0.125,0.1111111111111111,1,8,6.75
2383137392,0.0,45,4,43,0,1,13,12,0,0.09302325581395349,0.0851063829787234,1,8,5.625
2357842711,0.0,58,4,32,0,1,16,15,0,0.125,0.1111111111111111,1,8,7.25
2355948764,0.0,72,3,39,0,1,14,13,0,0.07692307692307693,0.07142857142857142,1,8,9.0
2360101717,0.0,61,7,41,0,1,14,13,0,0.17073170731707318,0.14583333333333334,1,8,7.625
2368349256,0.0,56,10,39,0,1,11,10,0,0.2564102564102564,0.20408163265306123,1,8,7.0
2353497642,0.0,71,4,35,0,1,13,12,0,0.11428571428571428,0.10256410256410256,1,8,8.875
2360351358,0.0,36,4,42,0,1,10,9,0,0.09523809523809523,0.08695652173913043,1,8,4.5
2212804586,0.0,210,120,260,3,1,10,9,0,0.46153846153846156,0.3157894736842105,1,9,23.333333333333332
2355678560,0.0,66,7,43,0,1,14,13,0,0.16279069767441862,0.14,1,8,8.25
2381340571,0.0,43,6,33,0,1,13,12,0,0.18181818181818182,0.15384615384615385,1,8,5.375
2356885248,0.0,61,3,35,0,1,14,13,0,0.08571428571428572,0.07894736842105263,1,8,7.625
2386182050,0.0,35,7,37,0,1,11,10,0,0.1891891891891892,0.1590909090909091,1,8,4.375
2357073781,0.0,68,2,34,0,1,16,15,0,0.058823529411764705,0.05555555555555555,1,8,8.5
2385165812,0.0,42,4,39,0,1,13,12,0,0.10256410256410256,0.09302325581395349,1,8,5.25
2360161147,0.0,43,9,39,0,1,13,12,0,0.23076923076923078,0.1875,1,8,5.375
2357621743,0.0,68,3,41,0,1,11,10,0,0.07317073170731707,0.06818181818181818,1,8,8.5
2358417253,0.0,40,6,40,0,1,11,10,0,0.15,0.13043478260869565,1,8,5.0
2351480580,0.0,83,5,46,0,1,14,13,0,0.10869565217391304,0.09803921568627451,1,8,10.375
2265515540,0.0,74,2,35,0,1,8,7,0,0.05714285714285714,0.05405405405405406,1,9,8.222222222222221
2362607269,0.0,37,6,37,0,1,14,13,0,0.16216216216216217,0.13953488372093023,1,8,4.625
2362382264,0.0,60,1,43,0,1,13,12,0,0.023255813953488372,0.022727272727272728,1,8,7.5
2375054118,0.0,45,7,41,0,1,12,11,0,0.17073170731707318,0.14583333333333334,1,8,5.625
2377411488,0.0,34,4,35,0,1,10,9,0,0.11428571428571428,0.10256410256410256,1,8,4.25
2358590960,0.0,65,6,41,0,1,16,15,0,0.14634146341463414,0.1276595744680851,1,8,8.125
2370305875,0.0,61,2,37,0,1,14,13,0,0.05405405405405406,0.05128205128205128,1,8,7.625
2352110226,0.0,77,2,43,0,1,16,15,0,0.046511627906976744,0.044444444444444446,1,8,9.625
2382438390,0.0,47,4,39,0,1,12,11,0,0.10256410256410256,0.09302325581395349,1,8,5.875
2362900718,0.0,61,6,36,0,1,11,10,0,0.16666666666666666,0.14285714285714285,1,8,7.625
2353918831,0.0,56,4,37,0,1,15,14,0,0.10810810810810811,0.0975609756097561,1,8,7.0
2349770946,0.0,69,6,30,0,1,13,12,0,0.2,0.16666666666666666,1,8,8.625
2374553130,0.0,35,3,42,0,1,12,11,0,0.07142857142857142,0.06666666666666667,1,8,4.375
27164845,1.0,54921,1141,796,121,1,16,11,143,1.4334170854271358,0.5890552400619514,8,13,4224.692307692308
2357325907,0.0,60,4,36,0,1,12,11,0,0.1111111111111111,0.1,1,8,7.5
2352489715,0.0,78,6,47,0,1,13,12,0,0.1276595744680851,0.11320754716981132,1,8,9.75
2349984169,0.0,70,3,40,0,1,14,13,0,0.075,0.06976744186046512,1,8,8.75
2363641490,0.0,50,6,40,0,1,15,14,0,0.15,0.13043478260869565,1,8,6.25
2366552882,0.0,59,6,40,0,1,15,14,0,0.15,0.13043478260869565,1,8,7.375
2352598058,0.0,56,4,43,0,1,14,13,0,0.09302325581395349,0.0851063829787234,1,8,7.0
2380814376,0.0,40,2,13,0,1,16,15,0,0.15384615384615385,0.13333333333333333,1,8,5.0
2358287606,0.0,63,10,44,0,1,13,12,0,0.22727272727272727,0.18518518518518517,1,8,7.875
2375136078,0.0,43,2,39,0,1,13,12,0,0.05128205128205128,0.04878048780487805,1,8,5.375
2382440916,0.0,45,3,43,0,1,15,14,0,0.06976744186046512,0.06521739130434782,1,8,5.625
2373418904,0.0,44,3,42,0,1,16,15,0,0.07142857142857142,0.06666666666666667,1,8,5.5
2363688457,0.0,49,1,34,0,1,12,11,0,0.029411764705882353,0.02857142857142857,1,8,6.125
2385418201,0.0,34,3,38,0,1,15,14,0,0.07894736842105263,0.07317073170731707,1,8,4.25
2384763679,0.0,32,5,36,0,1,14,13,0,0.1388888888888889,0.12195121951219512,1,8,4.0
2384844068,0.0,36,3,47,0,1,11,10,0,0.06382978723404255,0.06,1,8,4.5
2360747016,0.0,61,0,37,0,1,13,12,0,0.0,0.0,1,8,7.625
2353738814,0.0,68,1,37,0,1,15,14,0,0.02702702702702703,0.02631578947368421,1,8,8.5
2357529360,0.0,54,1,37,0,1,13,12,0,0.02702702702702703,0.02631578947368421,1,8,6.75
2361352586,0.0,43,5,39,0,1,11,10,0,0.1282051282051282,0.11363636363636363,1,8,5.375
2351846533,0.0,75,4,46,0,1,15,14,0,0.08695652173913043,0.08,1,8,9.375
2354134514,0.0,85,13,43,0,1,14,13,0,0.3023255813953488,0.23214285714285715,1,8,10.625
2360210833,0.0,63,3,43,0,1,13,12,0,0.06976744186046512,0.06521739130434782,1,8,7.875
2375046092,0.0,46,7,39,0,1,13,12,0,0.1794871794871795,0.15217391304347827,1,8,5.75
2384457691,0.0,43,5,37,0,1,12,11,0,0.13513513513513514,0.11904761904761904,1,8,5.375
2386149451,0.0,34,10,39,0,1,13,12,0,0.2564102564102564,0.20408163265306123,1,8,4.25
2366114600,0.0,61,4,44,0,1,10,9,0,0.09090909090909091,0.08333333333333333,1,8,7.625
2384633174,0.0,34,4,37,0,1,12,11,0,0.10810810810810811,0.0975609756097561,1,8,4.25
2363571716,0.0,43,6,35,0,1,13,12,0,0.17142857142857143,0.14634146341463414,1,8,5.375
2362452169,0.0,57,2,37,0,1,8,7,0,0.05405405405405406,0.05128205128205128,1,8,7.125
2381263592,0.0,43,4,34,0,1,13,12,0,0.11764705882352941,0.10526315789473684,1,8,5.375
2352322429,0.0,53,2,43,0,1,15,14,0,0.046511627906976744,0.044444444444444446,1,8,6.625
2213069468,0.0,136,99,278,3,1,14,13,0,0.35611510791366907,0.2625994694960212,1,9,15.11111111111111
2384882204,0.0,38,1,35,0,1,15,14,0,0.02857142857142857,0.027777777777777776,1,8,4.75
2385017989,0.0,43,6,37,0,1,14,13,0,0.16216216216216217,0.13953488372093023,1,8,5.375
2363837882,0.0,61,6,39,0,1,15,14,0,0.15384615384615385,0.13333333333333333,1,8,7.625
2375709456,0.0,44,5,38,0,1,10,9,0,0.13157894736842105,0.11627906976744186,1,8,5.5
2381137993,0.0,37,6,40,0,1,15,14,0,0.15,0.13043478260869565,1,8,4.625
2362612908,0.0,57,6,35,0,1,11,10,0,0.17142857142857143,0.14634146341463414,1,8,7.125
2357522304,0.0,60,2,35,0,1,14,13,0,0.05714285714285714,0.05405405405405406,1,8,7.5
2360978156,0.0,52,6,41,0,1,16,15,0,0.14634146341463414,0.1276595744680851,1,8,6.5
2349998190,0.0,78,7,40,0,1,14,13,0,0.175,0.14893617021276595,1,8,9.75
2373433148,0.0,47,5,30,0,1,15,14,0,0.16666666666666666,0.14285714285714285,1,8,5.875
2376815587,0.0,46,1,36,0,1,12,11,0,0.027777777777777776,0.02702702702702703,1,8,5.75
2361655422,0.0,44,4,40,0,1,12,11,0,0.1,0.09090909090909091,1,8,5.5
2373431880,0.0,45,7,35,0,1,16,15,0,0.2,0.16666666666666666,1,8,5.625
2378102185,0.0,42,1,37,0,1,14,13,0,0.02702702702702703,0.02631578947368421,1,8,5.25
2358463868,0.0,63,5,37,0,1,13,12,0,0.13513513513513514,0.11904761904761904,1,8,7.875
2384526570,0.0,38,3,47,0,1,14,13,0,0.06382978723404255,0.06,1,8,4.75
2370066709,0.0,61,1,33,0,1,16,15,0,0.030303030303030304,0.029411764705882353,1,8,7.625
2354203800,0.0,70,7,38,0,1,11,10,0,0.18421052631578946,0.15555555555555556,1,8,8.75
2358710996,0.0,57,4,34,0,1,15,14,0,0.11764705882352941,0.10526315789473684,1,8,7.125
2375575519,0.0,34,1,46,0,1,11,10,0,0.021739130434782608,0.02127659574468085,1,8,4.25
2354911764,0.0,67,8,36,0,1,12,11,0,0.2222222222222222,0.18181818181818182,1,8,8.375
2360079284,0.0,34,7,35,0,1,16,15,0,0.2,0.16666666666666666,1,8,4.25
2381845388,0.0,35,3,40,0,1,11,10,0,0.075,0.06976744186046512,1,8,4.375
2372332482,0.0,57,4,36,0,1,15,14,0,0.1111111111111111,0.1,1,8,7.125
2385184874,0.0,42,5,38,0,1,12,11,0,0.13157894736842105,0.11627906976744186,1,8,5.25
2378847420,0.0,34,5,42,0,1,12,11,0,0.11904761904761904,0.10638297872340426,1,8,4.25
2381781992,0.0,44,6,35,0,1,14,13,0,0.17142857142857143,0.14634146341463414,1,8,5.5
2364223825,0.0,57,5,39,0,1,14,13,0,0.1282051282051282,0.11363636363636363,1,8,7.125
2366143082,0.0,50,3,35,0,1,12,11,0,0.08571428571428572,0.07894736842105263,1,8,6.25
2361187448,0.0,33,9,39,0,1,15,14,0,0.23076923076923078,0.1875,1,8,4.125
2366336551,0.0,52,2,37,0,1,15,14,0,0.05405405405405406,0.05128205128205128,1,8,6.5
2384671472,0.0,44,6,36,0,1,16,15,0,0.16666666666666666,0.14285714285714285,1,8,5.5
2370903324,0.0,56,5,38,0,1,11,10,0,0.13157894736842105,0.11627906976744186,1,8,7.0
2353425558,0.0,77,6,43,0,1,14,13,0,0.13953488372093023,0.12244897959183673,1,8,9.625
2366365580,0.0,56,6,45,0,1,15,14,0,0.13333333333333333,0.11764705882352941,1,8,7.0
2360091846,0.0,44,8,37,0,1,14,13,0,0.21621621621621623,0.17777777777777778,1,8,5.5
2361939307,0.0,37,5,41,0,1,14,13,0,0.12195121951219512,0.10869565217391304,1,8,4.625
2378875842,0.0,42,8,36,0,1,15,14,0,0.2222222222222222,0.18181818181818182,1,8,5.25
2354849851,0.0,88,4,45,0,1,13,12,0,0.08888888888888889,0.08163265306122448,1,8,11.0
2385011078,0.0,35,3,35,0,1,10,9,0,0.08571428571428572,0.07894736842105263,1,8,4.375
2364857485,0.0,62,4,30,0,1,14,13,0,0.13333333333333333,0.11764705882352941,1,8,7.75
2358185264,0.0,51,4,33,0,1,14,13,0,0.12121212121212122,0.10810810810810811,1,8,6.375
2359060184,0.0,61,15,46,0,1,14,13,0,0.32608695652173914,0.2459016393442623,1,8,7.625
2370642990,0.0,55,4,38,0,1,12,11,0,0.10526315789473684,0.09523809523809523,1,8,6.875
2376429912,0.0,34,2,37,0,1,12,11,0,0.05405405405405406,0.05128205128205128,1,8,4.25
2363996527,0.0,61,5,37,0,1,10,9,0,0.13513513513513514,0.11904761904761904,1,8,7.625
2368349419,0.0,53,2,42,0,1,13,12,0,0.047619047619047616,0.045454545454545456,1,8,6.625
2366337290,0.0,49,3,42,0,1,12,11,0,0.07142857142857142,0.06666666666666667,1,8,6.125
2378115960,0.0,36,4,36,0,1,13,12,0,0.1111111111111111,0.1,1,8,4.5
2358231416,0.0,42,4,39,0,1,14,13,0,0.10256410256410256,0.09302325581395349,1,8,5.25
2370137318,0.0,46,9,43,0,1,15,14,0,0.20930232558139536,0.17307692307692307,1,8,5.75
2387167183,0.0,41,8,39,0,1,13,12,0,0.20512820512820512,0.1702127659574468,1,8,5.125
2374498609,0.0,36,2,38,0,1,12,11,0,0.05263157894736842,0.05,1,8,4.5
2361702972,0.0,43,4,35,0,1,12,11,0,0.11428571428571428,0.10256410256410256,1,8,5.375
2368665852,0.0,52,5,43,0,1,11,10,0,0.11627906976744186,0.10416666666666667,1,8,6.5
2358074875,0.0,44,2,35,0,1,13,12,0,0.05714285714285714,0.05405405405405406,1,8,5.5
2373571820,0.0,46,5,44,0,1,11,10,0,0.11363636363636363,0.10204081632653061,1,8,5.75
2362295239,0.0,37,5,38,0,1,13,12,0,0.13157894736842105,0.11627906976744186,1,8,4.625
2361710864,0.0,48,6,37,0,1,15,14,0,0.16216216216216217,0.13953488372093023,1,8,6.0
2370789235,0.0,54,3,43,0,1,15,14,0,0.06976744186046512,0.06521739130434782,1,8,6.75
2351068154,0.0,67,4,31,0,1,16,15,0,0.12903225806451613,0.11428571428571428,1,8,8.375
2351012418,0.0,75,7,43,0,1,16,15,0,0.16279069767441862,0.14,1,8,9.375
2378451139,0.0,35,4,36,0,1,16,15,0,0.1111111111111111,0.1,1,8,4.375
2357988085,0.0,61,15,40,0,1,14,13,0,0.375,0.2727272727272727,1,8,7.625
2375413554,0.0,42,5,37,0,1,13,12,0,0.13513513513513514,0.11904761904761904,1,8,5.25
2356180890,0.0,53,10,37,0,1,12,11,0,0.2702702702702703,0.2127659574468085,1,8,6.625
2376854856,0.0,46,5,38,0,1,13,12,0,0.13157894736842105,0.11627906976744186,1,8,5.75
2368669705,0.0,66,5,40,0,1,12,11,0,0.125,0.1111111111111111,1,8,8.25
2357085956,0.0,61,1,41,0,1,13,12,0,0.024390243902439025,0.023809523809523808,1,8,7.625
2359618297,0.0,36,6,34,0,1,12,11,0,0.17647058823529413,0.15,1,8,4.5
2370303206,0.0,52,1,37,0,1,13,12,0,0.02702702702702703,0.02631578947368421,1,8,6.5
2381480671,0.0,45,4,34,0,1,12,11,0,0.11764705882352941,0.10526315789473684,1,8,5.625
2362450406,0.0,53,3,40,0,1,11,10,0,0.075,0.06976744186046512,1,8,6.625
2368362379,0.0,70,2,45,0,1,11,10,0,0.044444444444444446,0.0425531914893617,1,8,8.75
2360719850,0.0,42,3,41,0,1,11,10,0,0.07317073170731707,0.06818181818181818,1,8,5.25
2377623764,0.0,45,4,37,0,1,15,14,0,0.10810810810810811,0.0975609756097561,1,8,5.625
2360116650,0.0,47,9,44,0,1,15,14,0,0.20454545454545456,0.16981132075471697,1,8,5.875
2351841649,0.0,60,4,41,0,1,13,12,0,0.0975609756097561,0.08888888888888889,1,8,7.5
2364234613,0.0,67,7,41,0,1,11,10,0,0.17073170731707318,0.14583333333333334,1,8,8.375
2376967352,0.0,38,5,41,0,1,14,13,0,0.12195121951219512,0.10869565217391304,1,8,4.75
2383421131,0.0,46,8,39,0,1,13,12,0,0.20512820512820512,0.1702127659574468,1,8,5.75
2266126080,0.0,83,7,42,0,1,10,9,0,0.16666666666666666,0.14285714285714285,1,9,9.222222222222221
2385149940,0.0,42,6,40,0,1,9,8,0,0.15,0.13043478260869565,1,8,5.25
2377447818,0.0,39,5,37,0,1,13,12,0,0.13513513513513514,0.11904761904761904,1,8,4.875
2375134537,0.0,41,7,36,0,1,13,12,0,0.19444444444444445,0.16279069767441862,1,8,5.125
2358397746,0.0,45,14,40,0,1,8,7,0,0.35,0.25925925925925924,1,8,5.625
2380458997,0.0,44,2,37,0,1,15,14,0,0.05405405405405406,0.05128205128205128,1,8,5.5
2377861590,0.0,41,4,36,0,1,10,9,0,0.1111111111111111,0.1,1,8,5.125
2360663064,0.0,50,2,40,0,1,13,12,0,0.05,0.047619047619047616,1,8,6.25
2354069323,0.0,80,3,43,0,1,12,11,0,0.06976744186046512,0.06521739130434782,1,8,10.0
2351667816,0.0,89,8,38,0,1,16,15,0,0.21052631578947367,0.17391304347826086,1,8,11.125
2384950410,0.0,42,3,34,0,1,11,10,0,0.08823529411764706,0.08108108108108109,1,8,5.25
2386025276,0.0,39,2,44,0,1,11,10,0,0.045454545454545456,0.043478260869565216,1,8,4.875
2379702133,0.0,33,8,43,0,1,12,11,0,0.18604651162790697,0.1568627450980392,1,8,4.125
2385717217,0.0,48,9,40,0,1,15,14,0,0.225,0.1836734693877551,1,8,6.0
2360982962,0.0,57,9,40,0,1,15,14,0,0.225,0.1836734693877551,1,8,7.125
2360180166,0.0,43,8,36,0,1,13,12,0,0.2222222222222222,0.18181818181818182,1,8,5.375
2377908372,0.0,45,5,35,0,1,14,13,0,0.14285714285714285,0.125,1,8,5.625
2352015044,0.0,76,9,46,0,1,14,13,0,0.1956521739130435,0.16363636363636364,1,8,9.5
2357216299,0.0,64,5,40,0,1,12,11,0,0.125,0.1111111111111111,1,8,8.0
2352571921,0.0,76,4,38,0,1,12,11,0,0.10526315789473684,0.09523809523809523,1,8,9.5
2386698036,0.0,43,5,40,0,1,16,15,0,0.125,0.1111111111111111,1,8,5.375
2213004120,0.0,135,88,210,3,1,11,10,0,0.41904761904761906,0.2953020134228188,1,9,15.0
2353410572,0.0,74,2,37,0,1,13,12,0,0.05405405405405406,0.05128205128205128,1,8,9.25
2377024164,0.0,41,8,34,0,1,15,14,0,0.23529411764705882,0.19047619047619047,1,8,5.125
2382480786,0.0,42,2,42,0,1,14,13,0,0.047619047619047616,0.045454545454545456,1,8,5.25
2372439074,0.0,56,7,43,0,1,11,10,0,0.16279069767441862,0.14,1,8,7.0
2360967498,0.0,39,2,40,0,1,12,11,0,0.05,0.047619047619047616,1,8,4.875
2353421623,0.0,66,5,39,0,1,12,11,0,0.1282051282051282,0.11363636363636363,1,8,8.25
2354269836,0.0,84,2,37,0,1,16,15,0,0.05405405405405406,0.05128205128205128,1,8,10.5
2384595440,0.0,44,10,37,0,1,14,13,0,0.2702702702702703,0.2127659574468085,1,8,5.5
2370602569,0.0,45,3,35,0,1,14,13,0,0.08571428571428572,0.07894736842105263,1,8,5.625
2384103523,0.0,37,6,35,0,1,14,13,0,0.17142857142857143,0.14634146341463414,1,8,4.625
2375120065,0.0,33,3,39,0,1,11,10,0,0.07692307692307693,0.07142857142857142,1,8,4.125
2376119816,0.0,40,4,38,0,1,11,10,0,0.10526315789473684,0.09523809523809523,1,8,5.0
2384822948,0.0,44,5,37,0,1,15,14,0,0.13513513513513514,0.11904761904761904,1,8,5.5
2353113242,0.0,71,9,33,0,1,13,12,0,0.2727272727272727,0.21428571428571427,1,8,8.875
2374473572,0.0,42,7,36,0,1,11,10,0,0.19444444444444445,0.16279069767441862,1,8,5.25
2349224136,0.0,67,3,45,0,1,15,14,0,0.06666666666666667,0.0625,1,8,8.375
2381262787,0.0,45,8,39,0,1,14,13,0,0.20512820512820512,0.1702127659574468,1,8,5.625
2358949700,0.0,47,2,49,0,1,13,12,0,0.04081632653061224,0.0392156862745098,1,8,5.875
2351733758,0.0,56,9,43,0,1,12,11,0,0.20930232558139536,0.17307692307692307,1,8,7.0
2358428462,0.0,64,14,46,0,1,15,14,0,0.30434782608695654,0.23333333333333334,1,8,8.0
2351729810,0.0,78,3,40,0,1,15,14,0,0.075,0.06976744186046512,1,8,9.75
2355035431,0.0,65,5,41,0,1,12,11,0,0.12195121951219512,0.10869565217391304,1,8,8.125
2360768712,0.0,47,12,40,0,1,15,14,0,0.3,0.23076923076923078,1,8,5.875
2357456798,0.0,53,6,38,0,1,12,11,0,0.15789473684210525,0.13636363636363635,1,8,6.625
2358426943,0.0,58,7,37,0,1,12,11,0,0.1891891891891892,0.1590909090909091,1,8,7.25
2349468188,0.0,218,51,523,0,1,11,10,0,0.09751434034416825,0.08885017421602788,1,8,27.25
2355741547,0.0,63,7,30,0,1,12,11,0,0.23333333333333334,0.1891891891891892,1,8,7.875
2384515195,0.0,40,1,37,0,1,14,13,0,0.02702702702702703,0.02631578947368421,1,8,5.0
2354831113,0.0,65,8,38,0,1,15,14,0,0.21052631578947367,0.17391304347826086,1,8,8.125
2356372398,0.0,73,5,36,0,1,13,12,0,0.1388888888888889,0.12195121951219512,1,8,9.125
2357597515,0.0,55,6,35,0,1,14,13,0,0.17142857142857143,0.14634146341463414,1,8,6.875
2351066142,0.0,75,9,43,0,1,14,13,0,0.20930232558139536,0.17307692307692307,1,8,9.375
2364801084,0.0,57,4,41,0,1,13,12,0,0.0975609756097561,0.08888888888888889,1,8,7.125
2375595570,0.0,45,4,44,0,1,15,14,0,0.09090909090909091,0.08333333333333333,1,8,5.625
2384846731,0.0,39,4,42,0,1,9,8,0,0.09523809523809523,0.08695652173913043,1,8,4.875
2352472238,0.0,66,9,43,0,1,13,12,0,0.20930232558139536,0.17307692307692307,1,8,8.25
2348288126,0.0,88,8,48,0,1,12,11,0,0.16666666666666666,0.14285714285714285,1,8,11.0
2370701737,0.0,57,7,35,0,1,10,9,0,0.2,0.16666666666666666,1,8,7.125
2383201195,0.0,42,2,29,0,1,14,13,0,0.06896551724137931,0.06451612903225806,1,8,5.25
2374904473,0.0,36,3,42,0,1,14,13,0,0.07142857142857142,0.06666666666666667,1,8,4.5
2353215458,0.0,65,5,42,0,1,14,13,0,0.11904761904761904,0.10638297872340426,1,8,8.125
2382917286,0.0,43,6,35,0,1,16,15,0,0.17142857142857143,0.14634146341463414,1,8,5.375
2370981805,0.0,60,5,41,0,1,14,13,0,0.12195121951219512,0.10869565217391304,1,8,7.5
2213089166,0.0,132,107,230,3,1,15,14,0,0.4652173913043478,0.31750741839762614,1,9,14.666666666666666
2369985811,0.0,67,3,49,0,1,10,9,0,0.061224489795918366,0.057692307692307696,1,8,8.375
2380768238,0.0,36,6,36,0,1,10,9,0,0.16666666666666666,0.14285714285714285,1,8,4.5
2385176209,0.0,49,4,41,0,1,14,13,0,0.0975609756097561,0.08888888888888889,1,8,6.125
2372950392,0.0,52,4,45,0,1,11,10,0,0.08888888888888889,0.08163265306122448,1,8,6.5
2358617581,0.0,46,10,33,0,1,14,13,0,0.30303030303030304,0.23255813953488372,1,8,5.75
2363248434,0.0,54,5,39,0,1,16,15,0,0.1282051282051282,0.11363636363636363,1,8,6.75
2357606437,0.0,65,6,42,0,1,14,13,0,0.14285714285714285,0.125,1,8,8.125
2351723893,0.0,84,5,46,0,1,15,14,0,0.10869565217391304,0.09803921568627451,1,8,10.5
2355197041,0.0,74,3,46,0,1,12,11,0,0.06521739130434782,0.061224489795918366,1,8,9.25
2354084184,0.0,78,4,39,0,1,14,13,0,0.10256410256410256,0.09302325581395349,1,8,9.75
2374799022,0.0,40,3,43,0,1,11,10,0,0.06976744186046512,0.06521739130434782,1,8,5.0
2357171640,0.0,69,3,41,0,1,12,11,0,0.07317073170731707,0.06818181818181818,1,8,8.625
2357549952,0.0,61,2,39,0,1,15,14,0,0.05128205128205128,0.04878048780487805,1,8,7.625
2361587412,0.0,36,3,40,0,1,11,10,0,0.075,0.06976744186046512,1,8,4.5
2352909686,0.0,72,5,45,0,1,11,10,0,0.1111111111111111,0.1,1,8,9.0
2353506222,0.0,74,3,41,0,1,12,11,0,0.07317073170731707,0.06818181818181818,1,8,9.25
2357161430,0.0,63,2,35,0,1,14,13,0,0.05714285714285714,0.05405405405405406,1,8,7.875
2355876522,0.0,74,7,41,0,1,13,12,0,0.17073170731707318,0.14583333333333334,1,8,9.25
2384620256,0.0,32,2,36,0,1,12,11,0,0.05555555555555555,0.05263157894736842,1,8,4.0
2370882770,0.0,54,5,42,0,1,15,14,0,0.11904761904761904,0.10638297872340426,1,8,6.75
2361742998,0.0,39,6,46,0,1,16,15,0,0.13043478260869565,0.11538461538461539,1,8,4.875
2384056932,0.0,45,7,38,0,1,16,15,0,0.18421052631578946,0.15555555555555556,1,8,5.625
2381421956,0.0,45,4,34,0,1,14,13,0,0.11764705882352941,0.10526315789473684,1,8,5.625
2357001738,0.0,57,2,39,0,1,13,12,0,0.05128205128205128,0.04878048780487805,1,8,7.125
2364001800,0.0,46,7,38,0,1,14,13,0,0.18421052631578946,0.15555555555555556,1,8,5.75
2356777770,0.0,56,3,35,0,1,14,13,0,0.08571428571428572,0.07894736842105263,1,8,7.0
2353600657,0.0,67,5,41,0,1,16,15,0,0.12195121951219512,0.10869565217391304,1,8,8.375
2356622689,0.0,56,2,42,0,1,14,13,0,0.047619047619047616,0.045454545454545456,1,8,7.0
2379541638,0.0,42,0,40,0,1,11,10,0,0.0,0.0,1,8,5.25
2382501344,0.0,36,4,38,0,1,16,15,0,0.10526315789473684,0.09523809523809523,1,8,4.5
2357578801,0.0,67,2,35,0,1,10,9,0,0.05714285714285714,0.05405405405405406,1,8,8.375
2354200380,0.0,70,3,38,0,1,14,13,0,0.07894736842105263,0.07317073170731707,1,8,8.75
2358376934,0.0,60,6,36,0,1,15,14,0,0.16666666666666666,0.14285714285714285,1,8,7.5
2358617192,0.0,36,9,41,0,1,14,13,0,0.21951219512195122,0.18,1,8,4.5
